source,model,domain,difficulty,count,em,bleu,rouge1,rouge2,rougeL,rougeLsum,gpt4_score
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Materials_Science,e,60,0.6833333333333333,0.38501090882144134,0.7341666666666666,0.3071428571428571,0.733525641025641,0.7328846153846154,0.7
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Materials_Science,h,50,0.2,0.1009788449968257,0.20320512820512818,0.16,0.2032051282051282,0.20166666666666663,0.4222222222222222
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Materials_Science,m,20,0.5,0.7908083645930852,0.5,0.35,0.5,0.5,0.2857142857142857
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Materials_Science,ood,10,0.0,0.0,0.0445814072932717,0.016411997736276177,0.03780174627632255,0.03780174627632255,0.0
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Materials_Science,overall,140,0.4357142857142857,0.2039224023907291,0.4601269916524154,0.24061435270203158,0.4598933481772465,0.46019221597611426,0.45714285714285713
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Medicine,e,60,0.48333333333333334,0.2288382493312073,0.614282340466551,0.22555840916909026,0.6063395668658826,0.603253486279802,0.54
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Medicine,h,50,0.08,0.3139347030286576,0.16577777777777777,0.15044025157232704,0.1688095238095238,0.16404329004329005,0.41304347826086957
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Medicine,m,20,0.4,0.6425429261320875,0.4333333333333333,0.42857142857142855,0.4333333333333334,0.4333333333333333,0.23529411764705882
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Medicine,ood,10,0.0,0.20372847544916584,0.1732647997164126,0.1376518218623482,0.16433179723502303,0.16172633817795107,0.1
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Medicine,overall,140,0.29285714285714287,0.289940759137157,0.39488604901714286,0.2252334017449421,0.39026154653549755,0.39016191370544995,0.39285714285714285
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Physics,e,60,0.55,0.2299272392458605,0.5993601380504208,0.35907066052227343,0.5991596853597179,0.6016719163249875,0.44
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Physics,h,50,0.16,0.14841302691925437,0.19128743028743028,0.122,0.19393822393822394,0.19023259623259622,0.5319148936170213
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Physics,m,20,0.6,0.85553271262904,0.6,0.45,0.6,0.6,0.2727272727272727
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Physics,ood,10,0.0,0.038697091815357465,0.11162505270490752,0.04074074074074074,0.11190562613430126,0.11100212652844232,0.0
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Physics,overall,140,0.37857142857142856,0.21307022072082385,0.4161271338233636,0.26429271317520164,0.42026053555861853,0.41839977190966715,0.4
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,amazon,e,80,0.825,0.27434159124415275,0.8704545454545455,0.21736111111111112,0.875,0.8693181818181819,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,amazon,h,40,0.075,0.013939973372283226,0.17992581487278198,0.06476591217726015,0.17883331815983533,0.1797311991438153,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,amazon,m,40,0.225,0.062096105313856106,0.3097924836601307,0.17339285714285715,0.30714787581699343,0.3078725490196078,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,amazon,ood,40,0.0,0.0,0.06101907630635513,0.011464657513878831,0.0517376681430234,0.05168694581042002,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,amazon,overall,200,0.39,0.04469609136884216,0.4595711233518584,0.1356534579729201,0.45196944702541714,0.45770547853396637,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,biomedical,e,100,0.39,0.10104127632951758,0.5184183507645559,0.20445424222320507,0.5197157411443263,0.5164362157314675,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,biomedical,h,20,0.0,0.0,0.002325581395348837,0.0,0.002325581395348837,0.002325581395348837,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,biomedical,m,150,0.09333333333333334,0.0,0.12356954919444238,0.04,0.12378880614583183,0.1248017624036038,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,biomedical,ood,0,,,,,,,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,biomedical,overall,270,0.1962962962962963,0.03313453423206614,0.2619651681113192,0.09820105137571597,0.26202772361791715,0.2615078115852455,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,dblp,e,70,0.6142857142857143,0.27188268292752416,0.7149316856739973,0.3623811935541259,0.7081476660599253,0.7043378482716105,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,dblp,h,60,0.13333333333333333,0.018623637587345237,0.16345292718976928,0.06666666666666667,0.1632605193224388,0.16214083285135916,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,dblp,m,20,0.55,0.04266165254363039,0.5583333333333333,0.4,0.5608974358974359,0.5647435897435897,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,dblp,ood,0,,,,,,,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,dblp,overall,150,0.41333333333333333,0.08310011384227539,0.472562646843889,0.2485090793511846,0.46828763776972737,0.46916731269450285,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,goodreads,e,130,0.6230769230769231,0.3412789155328323,0.7050062639431767,0.21090605634413961,0.7004696526179865,0.7031317997128521,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,goodreads,h,70,0.014285714285714285,0.010475144808502208,0.04756563785553754,0.004584567988843907,0.04121601057860439,0.041311043656056784,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,goodreads,m,30,0.36666666666666664,0.020444115194310414,0.45185185185185184,0.06666666666666668,0.4629629629629629,0.4603703703703703,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,goodreads,ood,10,0.0,0.0,0.028550481776288224,0.0,0.027657624633431084,0.027859237536656888,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,goodreads,overall,240,0.3875,0.1349853749441643,0.45546922664358025,0.12415817246122401,0.45234987775683466,0.4512078679635937,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,legal,e,96,0.3125,0.21405491518396527,0.43925531312628086,0.29379346746150026,0.4375377550780777,0.4402456722013174,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,legal,h,30,0.0,0.007490044084450899,0.0438666602030036,0.02857142857142857,0.04183537169565127,0.04237437878784985,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,legal,m,33,0.0,0.015483279624072779,0.20884630834667528,0.1372392758756395,0.19114059130946293,0.19266180804062055,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,legal,ood,20,0.05,0.0,0.09916666666666665,0.0,0.10208333333333333,0.09999999999999999,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,legal,overall,180,0.17222222222222222,0.087083806492406,0.29757780382947424,0.19128958255007839,0.29384376373925086,0.2936558106951146,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Biology,e,50,0.46,0.07947895630516397,0.5480110601107242,0.2855135135135135,0.5475244781347806,0.5483615066033879,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Biology,h,55,0.10909090909090909,0.05129198989293604,0.17861030567185307,0.05515151515151515,0.18070675923295082,0.18106716518189392,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Biology,m,25,0.72,0.8184893956699834,0.72,0.32,0.72,0.72,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Biology,ood,10,0.0,0.0539059049100141,0.2203290497902016,0.06975786755191508,0.19571753638812023,0.1966773755244961,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Biology,overall,140,0.3357142857142857,0.06705810243569839,0.4116849273401469,0.18715286091846212,0.4100193774889797,0.4070263240076243,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Chemistry,e,50,0.44,0.12898703751279442,0.5168308702791462,0.2533333333333333,0.5055059523809524,0.5073912151067324,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Chemistry,h,52,0.057692307692307696,0.003020032849745588,0.08458919892743422,0.038461538461538464,0.08364188130873651,0.08582810425287801,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Chemistry,m,28,0.6785714285714286,0.2401269227373035,0.6785714285714286,0.35714285714285715,0.6785714285714286,0.6785714285714286,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Chemistry,ood,10,0.6,0.36329765345399484,0.6297760210803689,0.6037037037037037,0.6272256728778467,0.6264822134387352,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Chemistry,overall,140,0.35714285714285715,0.07718206508251846,0.39661205455999105,0.22023526077097505,0.3929511959318931,0.39305259466136744,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Materials_Science,e,50,0.54,0.1649435364669017,0.63,0.3293626373626374,0.615,0.6173333333333334,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Materials_Science,h,56,0.17857142857142858,0.04056389661250315,0.20412248983677556,0.08928571428571429,0.19941245231942906,0.20225086263292244,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Materials_Science,m,24,0.7083333333333334,0.24032960962399144,0.7083333333333334,0.4166666666666667,0.7083333333333334,0.7083333333333334,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Materials_Science,ood,10,0.1,0.16998016335664812,0.269554805234032,0.24967521367521367,0.26997791908310675,0.2667889511882565,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Materials_Science,overall,140,0.39285714285714285,0.09999148252997164,0.449378592278335,0.2433795569509855,0.44166622017197216,0.4436537336071912,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Medicine,e,50,0.4,0.09482088759278243,0.4709520288568875,0.18097560975609756,0.46890047348438424,0.46918369788525566,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Medicine,h,54,0.12962962962962962,0.009808036289278968,0.17736638851507835,0.09259259259259259,0.17703463157520122,0.1779134952884637,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Medicine,m,26,0.6153846153846154,0.25840779519680934,0.6170568561872909,0.34615384615384615,0.617056856187291,0.6170568561872909,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Medicine,ood,10,0.2,0.14578017318000455,0.3575719649561952,0.3311111111111111,0.35086928388376626,0.35339529428792793,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Medicine,overall,140,0.32142857142857145,0.057031703816021656,0.3786047702897786,0.18710994967092526,0.3782983362527134,0.37690933962497775,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Physics,e,50,0.52,0.18447109730692932,0.6468123924268503,0.4087582417582417,0.6526536622681202,0.6527619047619049,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Physics,h,52,0.057692307692307696,0.021855470727013392,0.08895421849445717,0.04072398190045249,0.08755246047775207,0.08841851028012289,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Physics,m,28,0.6428571428571429,0.2075120894797863,0.6428571428571429,0.25,0.6428571428571429,0.6428571428571429,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Physics,ood,10,0.1,0.04527312389512104,0.16946623679590903,0.10416666666666667,0.1625510639178672,0.16242472222036025,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps_v2,maple-Physics,overall,140,0.34285714285714286,0.07669917559960236,0.4037932911819775,0.21909311801643733,0.4058872020673755,0.40407874352948225,
rougeEM,ppo-format-vanilla,amazon,e,80,0.7875,0.39627320601675087,0.8180555555555555,0.20384615384615384,0.8202777777777778,0.8225,0.825
rougeEM,ppo-format-vanilla,amazon,h,40,0.075,0.0007917303882544035,0.13513264892910282,0.026394738564230087,0.12414720805042449,0.12487552153609091,0.1
rougeEM,ppo-format-vanilla,amazon,m,39,0.41025641025641024,0.5147057439571744,0.47940947940947937,0.38461538461538464,0.4731324231324232,0.4703740703740704,0.46153846153846156
rougeEM,ppo-format-vanilla,amazon,ood,40,0.0,0.009774176252077719,0.05373342935429358,0.018518518518518517,0.04768240291778459,0.04601182751280578,0.05
rougeEM,ppo-format-vanilla,amazon,overall,200,0.41,0.028566853451709145,0.4585275301412961,0.16574330876420532,0.45662113655797654,0.45598168657639215,0.45
rougeEM,ppo-format-vanilla,biomedical,e,100,0.53,0.5575856042527334,0.6138557692307691,0.43248626373626375,0.6113055555555555,0.6125876068376068,0.58
rougeEM,ppo-format-vanilla,biomedical,h,20,0.05,0.0,0.05,0.0,0.05,0.05,0.05
rougeEM,ppo-format-vanilla,biomedical,m,150,0.04666666666666667,0.0,0.07105123923255284,0.016666666666666666,0.07070203288334648,0.07023588067806384,0.07333333333333333
rougeEM,ppo-format-vanilla,biomedical,ood,0,,,,,,,
rougeEM,ppo-format-vanilla,biomedical,overall,270,0.22592592592592592,0.28368013640967643,0.2706638424493548,0.1714288797622131,0.27094801368159366,0.2695811977877195,0.25925925925925924
rougeEM,ppo-format-vanilla,dblp,e,70,0.4714285714285714,0.5092956156385291,0.566425992799279,0.3313958916900094,0.5634328603236166,0.5598323107920631,0.5142857142857142
rougeEM,ppo-format-vanilla,dblp,h,60,0.11666666666666667,0.021952612805180426,0.13714052561878648,0.04742063492063491,0.13818523492436535,0.13777777777777775,0.21951219512195122
rougeEM,ppo-format-vanilla,dblp,m,20,0.2,0.05760523723685363,0.22857142857142856,0.12,0.22857142857142856,0.20714285714285716,0.07692307692307693
rougeEM,ppo-format-vanilla,dblp,ood,0,,,,,,,
rougeEM,ppo-format-vanilla,dblp,overall,150,0.29333333333333333,0.2624972053500982,0.35152132585784485,0.1904021164021164,0.3513192444854849,0.34693386403818494,0.32
rougeEM,ppo-format-vanilla,goodreads,e,129,0.6201550387596899,0.16531830124512936,0.6598120986886318,0.20147891582824784,0.6580459241033274,0.6585814999498806,0.689922480620155
rougeEM,ppo-format-vanilla,goodreads,h,70,0.12857142857142856,0.0,0.15131522234631262,0.0018501387604070302,0.15279923449415284,0.15183756183116665,0.12857142857142856
rougeEM,ppo-format-vanilla,goodreads,m,30,0.4666666666666667,0.0,0.5592592592592592,0.03809523809523809,0.5544444444444444,0.5596296296296297,0.6333333333333333
rougeEM,ppo-format-vanilla,goodreads,ood,6,0.0,0.035115083047195024,0.0196078431372549,0.0,0.0196078431372549,0.0196078431372549,0.0
rougeEM,ppo-format-vanilla,goodreads,overall,240,0.43333333333333335,0.057987183455392555,0.4745861913718601,0.11348693028796461,0.4736397279313917,0.472194627817256,0.49166666666666664
rougeEM,ppo-format-vanilla,legal,e,94,0.4574468085106383,0.5152623130227073,0.5330301257120063,0.33841288096607247,0.5306550637839245,0.5296396032283128,0.5425531914893617
rougeEM,ppo-format-vanilla,legal,h,30,0.03333333333333333,0.0,0.04,0.0,0.04,0.04,0.03333333333333333
rougeEM,ppo-format-vanilla,legal,m,34,0.029411764705882353,0.054447350337287904,0.14588779956427014,0.10349402919062362,0.1398031434796141,0.1365682384064737,0.17647058823529413
rougeEM,ppo-format-vanilla,legal,ood,20,0.15,0.0,0.1925,0.0,0.1933333333333333,0.195,0.3
rougeEM,ppo-format-vanilla,legal,overall,180,0.2722222222222222,0.3038461683799223,0.3406788285887748,0.20110397991976942,0.33838106180624106,0.33816830255898356,0.3611111111111111
rougeEM,ppo-format-vanilla,maple-Biology,e,60,0.5833333333333334,0.19276527458466658,0.6219423841843491,0.2619524543253357,0.6205855506506188,0.6161835242787772,0.56
rougeEM,ppo-format-vanilla,maple-Biology,h,50,0.18,0.34441368325429567,0.24797243905519767,0.1975,0.2511929749411009,0.24889353235470174,0.375
rougeEM,ppo-format-vanilla,maple-Biology,m,20,0.15,0.13176769719124082,0.16666666666666666,0.1285714285714286,0.18333333333333332,0.18333333333333332,0.25
rougeEM,ppo-format-vanilla,maple-Biology,ood,10,0.0,0.0,0.07723662941879261,0.009523809523809521,0.06443118310125981,0.0655697030253585,0.0
rougeEM,ppo-format-vanilla,maple-Biology,overall,140,0.3357142857142857,0.2277400551524641,0.3893249465253377,0.2011228441736916,0.3861641914779156,0.38511998081092214,0.38571428571428573
rougeEM,ppo-format-vanilla,maple-Chemistry,e,60,0.5166666666666667,0.6504588287175007,0.6196296296296295,0.30367278554778554,0.6068518518518519,0.6064814814814814,0.5
rougeEM,ppo-format-vanilla,maple-Chemistry,h,50,0.16,0.13746718049622686,0.19470899470899472,0.18,0.19162399726915855,0.1946031746031746,0.23255813953488372
rougeEM,ppo-format-vanilla,maple-Chemistry,m,20,0.2,0.12188870594935666,0.2,0.05,0.2,0.2,0.3783783783783784
rougeEM,ppo-format-vanilla,maple-Chemistry,ood,10,0.2,0.1408791213454739,0.2952726201002063,0.21739130434782608,0.2724597701149425,0.270007662835249,0.2
rougeEM,ppo-format-vanilla,maple-Chemistry,overall,140,0.32142857142857145,0.3601242581197639,0.386101948751321,0.21830370328429333,0.37738232653281123,0.37658558714740187,0.36428571428571427
rougeEM,ppo-format-vanilla,maple-Materials_Science,e,60,0.5666666666666667,0.37671271635931036,0.6405031640685291,0.25049169859514686,0.6338636363636363,0.6325900344703401,0.54
rougeEM,ppo-format-vanilla,maple-Materials_Science,h,50,0.08,0.07582366801533962,0.12497543632837751,0.09333333333333332,0.12148351648351649,0.12203070458952811,0.26666666666666666
rougeEM,ppo-format-vanilla,maple-Materials_Science,m,20,0.25,0.18495505601743298,0.25,0.15,0.25,0.25,0.2571428571428571
rougeEM,ppo-format-vanilla,maple-Materials_Science,ood,10,0.1,0.16412265189133782,0.19239268330328002,0.12857142857142856,0.17549823883792165,0.1740947300659918,0.1
rougeEM,ppo-format-vanilla,maple-Materials_Science,overall,140,0.3142857142857143,0.2618484932226899,0.36916027085442604,0.1730569239189929,0.3621208380737613,0.36504030996565745,0.35
rougeEM,ppo-format-vanilla,maple-Medicine,e,60,0.4,0.18684933953252375,0.49166666666666664,0.1627217553688142,0.48263888888888895,0.4855811403508772,0.36
rougeEM,ppo-format-vanilla,maple-Medicine,h,50,0.14,0.2037567363976673,0.18839199447895097,0.10720128307939053,0.18683585496628974,0.1890189520624303,0.34782608695652173
rougeEM,ppo-format-vanilla,maple-Medicine,m,20,0.15,0.09072470745273607,0.21666666666666665,0.10714285714285716,0.21666666666666665,0.21666666666666665,0.20588235294117646
rougeEM,ppo-format-vanilla,maple-Medicine,ood,10,0.1,0.07473973620691983,0.17824234904880062,0.1,0.1567860096892355,0.17016542597187762,0.1
rougeEM,ppo-format-vanilla,maple-Medicine,overall,140,0.25,0.1917751065297847,0.32307066452665373,0.13295939065281287,0.31970790608784383,0.3168146100903353,0.3
rougeEM,ppo-format-vanilla,maple-Physics,e,60,0.4,0.08165293962046923,0.488888888888889,0.23418831168831167,0.48333333333333334,0.4852564102564103,0.38
rougeEM,ppo-format-vanilla,maple-Physics,h,50,0.18,0.1554085843852065,0.2073,0.2,0.20633846153846153,0.20807692307692308,0.3404255319148936
rougeEM,ppo-format-vanilla,maple-Physics,m,20,0.2,0.1835446454319586,0.2533333333333333,0.17857142857142858,0.2533333333333333,0.24,0.21212121212121213
rougeEM,ppo-format-vanilla,maple-Physics,ood,10,0.1,0.11615477528651584,0.2205908831597771,0.148989898989899,0.2128956079903443,0.20997432806677604,0.2
rougeEM,ppo-format-vanilla,maple-Physics,overall,140,0.2714285714285714,0.19007488602084402,0.3353960562912601,0.20930850553387503,0.3317313634171736,0.33195453336183967,0.3142857142857143
rougeEM,qwen25_3b-instruct-baseline,amazon,e,80,0.7625,0.2565705060503332,0.825,0.2178571428571429,0.8234375,0.825,0.8
rougeEM,qwen25_3b-instruct-baseline,amazon,h,40,0.05,0.001586873297767083,0.11926815211750202,0.03969680770780917,0.11642838636477248,0.11717650259942758,0.05
rougeEM,qwen25_3b-instruct-baseline,amazon,m,39,0.28205128205128205,0.2364896694874187,0.38622321021431827,0.28258733136781916,0.3846918711829793,0.38141235126529244,0.38461538461538464
rougeEM,qwen25_3b-instruct-baseline,amazon,ood,40,0.0,0.0,0.03645308095640735,0.005679856678041796,0.0348937442127355,0.03555440755614226,0.025
rougeEM,qwen25_3b-instruct-baseline,amazon,overall,200,0.37,0.03391014997310532,0.43537199408308536,0.15377334441274443,0.43575225091825387,0.434944200302124,0.41
rougeEM,qwen25_3b-instruct-baseline,biomedical,e,100,0.58,0.5035203392239892,0.6372727272727272,0.39944444444444444,0.6322582972582973,0.6328571428571428,0.59
rougeEM,qwen25_3b-instruct-baseline,biomedical,h,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rougeEM,qwen25_3b-instruct-baseline,biomedical,m,150,0.06,0.004672450937827795,0.07103174603174603,0.021333333333333336,0.070935960591133,0.0702928297755884,0.08666666666666667
rougeEM,qwen25_3b-instruct-baseline,biomedical,ood,0,,,,,,,
rougeEM,qwen25_3b-instruct-baseline,biomedical,overall,270,0.24814814814814815,0.23628457234681194,0.274754938548042,0.16191358024691357,0.2746560662269474,0.2736285957550325,0.26666666666666666
rougeEM,qwen25_3b-instruct-baseline,dblp,e,70,0.5714285714285714,0.5094522625758693,0.6403582848747484,0.37927170868347343,0.6396422089707027,0.6413630545987299,0.5857142857142857
rougeEM,qwen25_3b-instruct-baseline,dblp,h,60,0.06666666666666667,0.025886437447974257,0.08105659772326439,0.02333333333333333,0.07787397787397787,0.07903839987173321,0.14634146341463414
rougeEM,qwen25_3b-instruct-baseline,dblp,m,20,0.1,0.037307297555770905,0.19,0.10288461538461538,0.19,0.19,0.02564102564102564
rougeEM,qwen25_3b-instruct-baseline,dblp,ood,0,,,,,,,
rougeEM,qwen25_3b-instruct-baseline,dblp,overall,150,0.30666666666666664,0.2250918144313967,0.35554387216153693,0.19910784313725494,0.3546603080323588,0.3562894720837855,0.32
rougeEM,qwen25_3b-instruct-baseline,goodreads,e,129,0.5813953488372093,0.2921610006916039,0.6398366892532213,0.1782241933157827,0.6351713315088342,0.6375654919009968,0.689922480620155
rougeEM,qwen25_3b-instruct-baseline,goodreads,h,70,0.04285714285714286,0.0027881036027238995,0.06911933516017713,0.004329004329004328,0.06586523442285414,0.0666581603745201,0.05714285714285714
rougeEM,qwen25_3b-instruct-baseline,goodreads,m,30,0.4666666666666667,0.08909238422914213,0.5525925925925925,0.1,0.5513960113960112,0.5585327635327635,0.6666666666666666
rougeEM,qwen25_3b-instruct-baseline,goodreads,ood,6,0.0,0.0,0.016666666666666666,0.0,0.016666666666666666,0.016666666666666666,0.0
rougeEM,qwen25_3b-instruct-baseline,goodreads,overall,240,0.3875,0.1429857563430449,0.4370583416826951,0.11147991058602028,0.436005542638784,0.4372102865569697,0.475
rougeEM,qwen25_3b-instruct-baseline,legal,e,94,0.4148936170212766,0.5011404456652323,0.5313165790909352,0.34518002044597784,0.5293175912366842,0.5273731587561374,0.5851063829787234
rougeEM,qwen25_3b-instruct-baseline,legal,h,30,0.03333333333333333,0.0,0.04693686242073338,0.0,0.04384988403963736,0.04283429831816928,0.03333333333333333
rougeEM,qwen25_3b-instruct-baseline,legal,m,34,0.0,0.06263367899911344,0.09785178777393311,0.05826330532212885,0.09044117647058823,0.09282727797001153,0.11764705882352941
rougeEM,qwen25_3b-instruct-baseline,legal,ood,20,0.0,0.0,0.041025641025641026,0.0,0.04285714285714286,0.043333333333333335,0.2
rougeEM,qwen25_3b-instruct-baseline,legal,overall,180,0.2222222222222222,0.3124919446427335,0.30962781468137,0.19071185904519233,0.30681650324358556,0.30538370305822615,0.35555555555555557
rougeEM,qwen25_3b-instruct-baseline,maple-Biology,e,60,0.48333333333333334,0.2749514019588027,0.6255746174629153,0.29969456469456474,0.6170584045584044,0.6186301730184709,0.48
rougeEM,qwen25_3b-instruct-baseline,maple-Biology,h,50,0.08,0.008254069462264707,0.128315289743761,0.08,0.1271351580993937,0.12681306815230378,0.25
rougeEM,qwen25_3b-instruct-baseline,maple-Biology,m,20,0.05,0.0,0.05,0.05,0.05,0.05,0.25
rougeEM,qwen25_3b-instruct-baseline,maple-Biology,ood,10,0.0,0.03873320291570827,0.13569712469968223,0.04059634974533107,0.10487483530961791,0.10701387274277299,0.1
rougeEM,qwen25_3b-instruct-baseline,maple-Biology,overall,140,0.24285714285714285,0.16156602354145974,0.3270621318278475,0.1686683690750056,0.32360676299861246,0.3219919420407573,0.32142857142857145
rougeEM,qwen25_3b-instruct-baseline,maple-Chemistry,e,60,0.6,0.542826561317312,0.656773088023088,0.32,0.6421266233766234,0.6463864838864839,0.56
rougeEM,qwen25_3b-instruct-baseline,maple-Chemistry,h,50,0.04,0.008669157661314092,0.06000595457788932,0.03142857142857143,0.05830816170861937,0.05817325220484591,0.16279069767441862
rougeEM,qwen25_3b-instruct-baseline,maple-Chemistry,m,20,0.1,0.07547763191144015,0.1,0.05,0.125,0.125,0.24324324324324326
rougeEM,qwen25_3b-instruct-baseline,maple-Chemistry,ood,10,0.0,0.0,0.13890909090909093,0.03202898550724638,0.10033993783993783,0.09993589743589744,0.1
rougeEM,qwen25_3b-instruct-baseline,maple-Chemistry,overall,140,0.2857142857142857,0.18204414772590652,0.33021067208237276,0.15622448979591835,0.32252916194754666,0.3219734694175451,0.32142857142857145
rougeEM,qwen25_3b-instruct-baseline,maple-Materials_Science,e,60,0.5833333333333334,0.44222159105402375,0.7052608965108964,0.32887369574869574,0.6906613756613758,0.6924708162208162,0.6
rougeEM,qwen25_3b-instruct-baseline,maple-Materials_Science,h,50,0.06,0.02802688384773446,0.06713108826657213,0.06,0.06584317617866006,0.06574741817322463,0.15555555555555556
rougeEM,qwen25_3b-instruct-baseline,maple-Materials_Science,m,20,0.05,0.0,0.08333333333333333,0.025,0.08333333333333333,0.08333333333333333,0.2571428571428571
rougeEM,qwen25_3b-instruct-baseline,maple-Materials_Science,ood,10,0.0,0.04261679432259124,0.10857142857142857,0.06181818181818183,0.10638655462184873,0.10638655462184873,0.0
rougeEM,qwen25_3b-instruct-baseline,maple-Materials_Science,overall,140,0.2785714285714286,0.16141126898440722,0.34779223210075066,0.1681474775224775,0.33993396402474063,0.34103899983182984,0.32857142857142857
rougeEM,qwen25_3b-instruct-baseline,maple-Medicine,e,60,0.4,0.20191471953567797,0.5018518518518518,0.19771825396825396,0.48311728395061726,0.48583333333333334,0.42
